t_hover,E_req_J,exceeds_avail
3.484869505135288392e+01,5.219428066203339258e+05,0.000000000000000000e+00
4.546877538554647913e+01,5.661790031410348602e+05,0.000000000000000000e+00
6.053584271668762540e+01,6.289383920041326201e+05,1.000000000000000000e+00
1.126885233532520658e+02,8.461717986378308851e+05,1.000000000000000000e+00
3.864157622969823080e+01,5.377414288440039381e+05,0.000000000000000000e+00
6.801393176335858470e+01,6.600871410020804033e+05,1.000000000000000000e+00
4.105138329207029102e+01,5.477790834975983016e+05,0.000000000000000000e+00
7.672170940661894178e+01,6.963579554370336700e+05,1.000000000000000000e+00
4.293867969045102484e+01,5.556403059878631029e+05,0.000000000000000000e+00
5.128472570538212949e+01,5.904043868676089915e+05,0.000000000000000000e+00
4.238048257751584913e+01,5.533152277956025209e+05,0.000000000000000000e+00
4.220994371883207918e+01,5.526048762511926470e+05,0.000000000000000000e+00
3.898989817356154219e+01,5.391923065658607520e+05,0.000000000000000000e+00
7.395666756197383052e+01,6.848406287710701581e+05,1.000000000000000000e+00
4.210627944987847115e+01,5.521730798024556134e+05,0.000000000000000000e+00
4.132841653764769774e+01,5.489330198811746668e+05,0.000000000000000000e+00
3.814065961319096232e+01,5.356549431309952633e+05,0.000000000000000000e+00
4.242844746338364104e+01,5.535150176324561471e+05,0.000000000000000000e+00
5.961419410156632637e+01,6.250994164052128326e+05,1.000000000000000000e+00
5.669622283506897276e+01,6.129450874053712469e+05,1.000000000000000000e+00
5.446683942406804135e+01,6.036589577730462188e+05,0.000000000000000000e+00
6.958253777406523000e+01,6.666209111403117422e+05,1.000000000000000000e+00
4.814665229472856112e+01,5.773332586160543142e+05,0.000000000000000000e+00
5.180016394777883448e+01,5.925513600229374133e+05,0.000000000000000000e+00
4.856553163121056116e+01,5.790780315428107278e+05,0.000000000000000000e+00
5.539336068038470984e+01,6.075182295568074333e+05,1.000000000000000000e+00
3.796025900281261301e+01,5.349035140831887256e+05,0.000000000000000000e+00
5.092075962474748252e+01,5.888883460691241780e+05,0.000000000000000000e+00
7.413234633596137257e+01,6.855723897866255138e+05,1.000000000000000000e+00
6.417254479134007283e+01,6.440864758791292552e+05,1.000000000000000000e+00
4.792172976927961514e+01,5.763963808595221490e+05,0.000000000000000000e+00
6.703939636131119073e+01,6.560278741976149613e+05,1.000000000000000000e+00
4.037429133310376983e+01,5.449587683948025806e+05,0.000000000000000000e+00
6.598405803234457778e+01,6.516320361015803646e+05,1.000000000000000000e+00
3.797480237747521414e+01,5.349640921164432075e+05,0.000000000000000000e+00
7.325366409867339712e+01,6.819123835621178150e+05,1.000000000000000000e+00
6.090918431051508009e+01,6.304934849595718551e+05,1.000000000000000000e+00
4.640387375597177311e+01,5.700740014817853225e+05,0.000000000000000000e+00
5.459320797555740512e+01,6.041853251734623918e+05,0.000000000000000000e+00
1.219038597738539380e+02,8.845567656134194694e+05,1.000000000000000000e+00
6.732649826397950221e+01,6.572237499149588402e+05,1.000000000000000000e+00
6.912564665847445156e+01,6.647178064045817591e+05,1.000000000000000000e+00
5.817457981899051589e+01,6.191029400779113639e+05,1.000000000000000000e+00
5.194332209785486043e+01,5.931476617326254491e+05,0.000000000000000000e+00
5.044880080950625256e+01,5.869224793107091682e+05,0.000000000000000000e+00
5.400579808932679526e+01,6.017385659825891489e+05,0.000000000000000000e+00
5.290025660879288694e+01,5.971336149223579559e+05,0.000000000000000000e+00
4.767611557928573518e+01,5.753733153802657034e+05,0.000000000000000000e+00
6.180823726680387864e+01,6.342383420609685127e+05,1.000000000000000000e+00
5.475107105823489917e+01,6.048428778594059404e+05,0.000000000000000000e+00
5.145523694406048065e+01,5.911146233654327225e+05,0.000000000000000000e+00
5.628327029518543156e+01,6.112250015742692631e+05,1.000000000000000000e+00
5.939868352958291098e+01,6.242017425915927161e+05,1.000000000000000000e+00
4.875587640961123270e+01,5.798708813856608467e+05,0.000000000000000000e+00
6.967841800826337817e+01,6.670202844735608669e+05,1.000000000000000000e+00
9.909792254245742527e+01,7.895623880324299680e+05,1.000000000000000000e+00
5.870763832267870441e+01,6.213233075312778819e+05,1.000000000000000000e+00
5.681274075695294812e+01,6.134304236296225572e+05,1.000000000000000000e+00
6.061046389512469545e+01,6.292492142399419099e+05,1.000000000000000000e+00
5.465641920337559156e+01,6.044486211380960885e+05,0.000000000000000000e+00
3.430643345068826733e+01,5.196841051813818049e+05,0.000000000000000000e+00
5.335010195717248394e+01,5.990073716745337006e+05,0.000000000000000000e+00
3.398698813211854031e+01,5.183535082889675396e+05,0.000000000000000000e+00
1.090585190660326873e+02,8.310516132939020172e+05,1.000000000000000000e+00
7.937263047293802742e+01,7.073999307856562082e+05,1.000000000000000000e+00
3.811712576234992866e+01,5.355569167490911204e+05,0.000000000000000000e+00
3.747388911144332724e+01,5.328776203592880629e+05,0.000000000000000000e+00
4.550335566581317437e+01,5.663230416064213496e+05,0.000000000000000000e+00
3.480044455327160335e+01,5.217418271128180204e+05,0.000000000000000000e+00
6.195755284621946402e+01,6.348602915290307719e+05,1.000000000000000000e+00
4.213923134327352216e+01,5.523103354903678410e+05,0.000000000000000000e+00
5.386936793149209279e+01,6.011702886171257123e+05,0.000000000000000000e+00
3.320201771970484828e+01,5.150838432455999427e+05,0.000000000000000000e+00
4.906868172602871425e+01,5.811738204420831753e+05,0.000000000000000000e+00
3.365615639811813509e+01,5.169754831573301926e+05,0.000000000000000000e+00
5.814507526093952094e+01,6.189800436979284277e+05,1.000000000000000000e+00
6.205249596313446858e+01,6.352557614544904791e+05,1.000000000000000000e+00
4.757419352694242320e+01,5.749487758480425691e+05,0.000000000000000000e+00
7.375638354194063595e+01,6.840063786532420199e+05,1.000000000000000000e+00
7.502998640226238081e+01,6.893113617273458512e+05,1.000000000000000000e+00
3.560356930338602410e+01,5.250871110615950311e+05,0.000000000000000000e+00
3.703707746477307694e+01,5.310581533461788204e+05,0.000000000000000000e+00
3.777011626388513577e+01,5.341115058025076287e+05,0.000000000000000000e+00
4.565136846742248622e+01,5.669395645679745357e+05,0.000000000000000000e+00
6.221247086828371664e+01,6.359221105893249623e+05,1.000000000000000000e+00
4.238908530734524049e+01,5.533510610506600933e+05,0.000000000000000000e+00
5.009663055736103843e+01,5.854555720941524487e+05,0.000000000000000000e+00
3.907490297122521383e+01,5.395463800583695993e+05,0.000000000000000000e+00
4.272770964422335283e+01,5.547615449868883006e+05,0.000000000000000000e+00
5.089446632988817498e+01,5.887788256773783360e+05,0.000000000000000000e+00
4.462233502699550058e+01,5.626532951552527957e+05,0.000000000000000000e+00
5.731998733349017527e+01,6.155432757491972297e+05,1.000000000000000000e+00
3.679015412112460837e+01,5.300296348028667271e+05,0.000000000000000000e+00
6.149134680444349499e+01,6.329183870015537832e+05,1.000000000000000000e+00
9.003875807448953594e+01,7.518279296189562883e+05,1.000000000000000000e+00
8.239193283909460774e+01,7.199763378015886992e+05,1.000000000000000000e+00
4.157493527221623708e+01,5.499598530919647310e+05,0.000000000000000000e+00
4.999661425258248215e+01,5.850389706397159025e+05,0.000000000000000000e+00
5.472661906010657873e+01,6.047410270861075260e+05,0.000000000000000000e+00
6.791828841500075953e+01,6.596887543778067920e+05,1.000000000000000000e+00
5.676933217058405745e+01,6.132496123083450366e+05,1.000000000000000000e+00
7.217227504623276957e+01,6.774080354655145202e+05,1.000000000000000000e+00
3.742025444061794559e+01,5.326542139664648566e+05,0.000000000000000000e+00
4.366075135329309376e+01,5.586479766432975885e+05,0.000000000000000000e+00
4.172704781831096454e+01,5.505934528643360827e+05,0.000000000000000000e+00
7.800422398131576074e+01,7.017000587904597633e+05,1.000000000000000000e+00
5.617007662671050383e+01,6.107535119804068236e+05,1.000000000000000000e+00
4.393560686343523969e+01,5.597928420283830492e+05,0.000000000000000000e+00
5.331687440167824121e+01,5.988689677615223918e+05,0.000000000000000000e+00
7.307543013249755859e+01,6.811699793140977854e+05,1.000000000000000000e+00
4.389061686171184817e+01,5.596054435817541089e+05,0.000000000000000000e+00
3.853395299473419300e+01,5.372931419740135316e+05,0.000000000000000000e+00
4.266911810292926077e+01,5.545174915660500992e+05,0.000000000000000000e+00
6.699175181545855651e+01,6.558294186843651114e+05,1.000000000000000000e+00
4.131355496249560133e+01,5.488711164361584233e+05,0.000000000000000000e+00
4.004369394060118736e+01,5.435817193741007941e+05,0.000000000000000000e+00
3.700020494301813301e+01,5.309045669261859730e+05,0.000000000000000000e+00
3.879016383697499037e+01,5.383603460639494006e+05,0.000000000000000000e+00
5.569352121944155698e+01,6.087684988745193696e+05,1.000000000000000000e+00
4.452229982562959520e+01,5.622366149901919998e+05,0.000000000000000000e+00
4.001226229646830745e+01,5.434507960342505248e+05,0.000000000000000000e+00
5.322668520554282168e+01,5.984932995105540613e+05,0.000000000000000000e+00
4.766348298933250760e+01,5.753206964061948238e+05,0.000000000000000000e+00
6.171926268743148825e+01,6.338677330961953849e+05,1.000000000000000000e+00
5.565096789521330578e+01,6.085912500069087837e+05,1.000000000000000000e+00
4.673262344229381426e+01,5.714433541865325533e+05,0.000000000000000000e+00
4.153856569356749162e+01,5.498083615986941149e+05,0.000000000000000000e+00
7.642899219864355587e+01,6.951386900897368323e+05,1.000000000000000000e+00
3.964265732502336448e+01,5.419112673642814625e+05,0.000000000000000000e+00
5.829887841380055846e+01,6.196206854145035613e+05,1.000000000000000000e+00
8.940078259949657991e+01,7.491705477914091898e+05,1.000000000000000000e+00
4.024560339528876085e+01,5.444227399724280694e+05,0.000000000000000000e+00
8.268322279142807929e+01,7.211896581504415954e+05,1.000000000000000000e+00
5.221632818547949739e+01,5.942848236526371911e+05,0.000000000000000000e+00
7.588577562389224340e+01,6.928760108634195058e+05,1.000000000000000000e+00
3.423155318468311492e+01,5.193722037589545944e+05,0.000000000000000000e+00
6.010727822582681057e+01,6.271532771610298660e+05,1.000000000000000000e+00
8.143028958050157939e+01,7.159707710985795129e+05,1.000000000000000000e+00
3.782464675222624351e+01,5.343386435757371364e+05,0.000000000000000000e+00
6.563642444678504262e+01,6.501840256229313090e+05,1.000000000000000000e+00
5.374067555305395416e+01,6.006342416980664711e+05,0.000000000000000000e+00
6.943008919546653601e+01,6.659859116798575269e+05,1.000000000000000000e+00
5.511128729827414929e+01,6.063432993141306797e+05,1.000000000000000000e+00
4.534657599430907737e+01,5.656700016913863365e+05,0.000000000000000000e+00
4.215156925789239040e+01,5.523617270428383490e+05,0.000000000000000000e+00
5.708818855015557148e+01,6.145777560723042116e+05,1.000000000000000000e+00
6.404008011052903271e+01,6.435347160554730799e+05,1.000000000000000000e+00
6.493584521878659643e+01,6.472658781670897733e+05,1.000000000000000000e+00
3.438942924266120826e+01,5.200298104913770221e+05,0.000000000000000000e+00
4.581677440157685055e+01,5.676285357601587893e+05,0.000000000000000000e+00
5.653170009812873076e+01,6.122597950258043129e+05,1.000000000000000000e+00
5.085735172441091834e+01,5.886242308974881889e+05,0.000000000000000000e+00
3.596537639847191770e+01,5.265941589611549862e+05,0.000000000000000000e+00
5.325048932587721140e+01,5.985924516555452719e+05,0.000000000000000000e+00
4.410710900993364447e+01,5.605072059896234423e+05,0.000000000000000000e+00
5.987996135273887433e+01,6.262064261435273802e+05,1.000000000000000000e+00
1.042835678656583127e+02,8.111623400464639999e+05,1.000000000000000000e+00
5.051805575251846392e+01,5.872109493761619087e+05,0.000000000000000000e+00
4.404987420330635928e+01,5.602688038237154251e+05,0.000000000000000000e+00
4.222675204831109852e+01,5.526748885809134226e+05,0.000000000000000000e+00
5.258816163252767240e+01,5.958336346709148493e+05,0.000000000000000000e+00
5.740951492130306377e+01,6.159161881796016824e+05,1.000000000000000000e+00
3.847125876178404269e+01,5.370319994664029218e+05,0.000000000000000000e+00
3.960552887269255962e+01,5.417566149076020811e+05,0.000000000000000000e+00
4.925002612907959332e+01,5.819291807029147167e+05,0.000000000000000000e+00
4.370040338263808621e+01,5.588131406446377514e+05,0.000000000000000000e+00
6.668907193519731891e+01,6.545686554655607324e+05,1.000000000000000000e+00
3.493916396876059594e+01,5.223196400042186724e+05,0.000000000000000000e+00
7.880720142263791672e+01,7.050447291487103794e+05,1.000000000000000000e+00
7.483500154352137201e+01,6.884991843936154619e+05,1.000000000000000000e+00
3.544099903780066541e+01,5.244099513800715795e+05,0.000000000000000000e+00
5.235130020379829574e+01,5.948470273779632989e+05,0.000000000000000000e+00
5.688071611870097399e+01,6.137135638099440839e+05,1.000000000000000000e+00
4.525522582359856472e+01,5.652894975919269491e+05,0.000000000000000000e+00
7.830321058527599121e+01,7.029454382747616619e+05,1.000000000000000000e+00
7.249205759917327896e+01,6.787400370521901641e+05,1.000000000000000000e+00
4.031490007483163396e+01,5.447113838845293503e+05,0.000000000000000000e+00
5.114281118890205846e+01,5.898132653089575469e+05,0.000000000000000000e+00
4.712606932131876647e+01,5.730821882327091880e+05,0.000000000000000000e+00
5.047598032303993421e+01,5.870356911004676949e+05,0.000000000000000000e+00
1.337788216180463792e+02,9.340199645050697727e+05,1.000000000000000000e+00
6.461225155377124452e+01,6.459180020203921013e+05,1.000000000000000000e+00
4.020215188656732863e+01,5.442417498651561327e+05,0.000000000000000000e+00
6.257100554267440629e+01,6.374155277591337217e+05,1.000000000000000000e+00
9.337851811903300359e+01,7.657391503454826307e+05,1.000000000000000000e+00
6.214776075273399414e+01,6.356525712545688730e+05,1.000000000000000000e+00
8.442882365090807184e+01,7.284606711971168406e+05,1.000000000000000000e+00
9.290174266236414269e+01,7.637532206600408535e+05,1.000000000000000000e+00
5.796994516704509692e+01,6.182505681189858587e+05,1.000000000000000000e+00
5.587926080075762059e+01,6.095421665269490331e+05,1.000000000000000000e+00
3.400704341191149638e+01,5.184370452557587996e+05,0.000000000000000000e+00
4.729317319976782841e+01,5.737782319323640550e+05,0.000000000000000000e+00
4.232883214499858582e+01,5.531000864208375569e+05,0.000000000000000000e+00
4.527781069321764562e+01,5.653835711487574736e+05,0.000000000000000000e+00
4.796058602941280924e+01,5.765582302151976619e+05,0.000000000000000000e+00
7.054089735234518344e+01,6.706128002134847920e+05,1.000000000000000000e+00
7.057239809792338292e+01,6.707440113840312697e+05,1.000000000000000000e+00
5.529960512515295790e+01,6.071277062240614323e+05,1.000000000000000000e+00
7.261923645469184407e+01,6.792697796406602720e+05,1.000000000000000000e+00
4.453556486105801326e+01,5.622918683117865585e+05,0.000000000000000000e+00
3.411324793122445698e+01,5.188794226992314798e+05,0.000000000000000000e+00
3.352022088651079912e+01,5.164092661593058147e+05,0.000000000000000000e+00
9.814613144430418856e+01,7.855978588820244186e+05,1.000000000000000000e+00
6.315650392294391224e+01,6.398543248865681235e+05,1.000000000000000000e+00
3.618447286711075606e+01,5.275067692370389123e+05,0.000000000000000000e+00
4.181827465868624927e+01,5.509734432515848894e+05,0.000000000000000000e+00
5.894121894276536011e+01,6.222962491558635375e+05,1.000000000000000000e+00
4.859788666450730688e+01,5.792128011082292069e+05,0.000000000000000000e+00
3.962067474678080004e+01,5.418197025530398823e+05,0.000000000000000000e+00
5.954101312679677704e+01,6.247945931007168256e+05,1.000000000000000000e+00
4.445740902812325146e+01,5.619663230544866528e+05,0.000000000000000000e+00
3.613569149294524863e+01,5.273035784525787458e+05,0.000000000000000000e+00
9.235760433019233062e+01,7.614867020049138227e+05,1.000000000000000000e+00
5.136234824594724557e+01,5.907277107833253685e+05,0.000000000000000000e+00
5.279182611148959126e+01,5.966819655339722522e+05,0.000000000000000000e+00
5.174158346188038138e+01,5.923073526515300618e+05,0.000000000000000000e+00
5.968392275679367032e+01,6.253898596409226302e+05,1.000000000000000000e+00
4.138468154536344201e+01,5.491673825093497289e+05,0.000000000000000000e+00
4.308467698577501892e+01,5.562484336897457251e+05,0.000000000000000000e+00
6.396233724823304811e+01,6.432108909593921853e+05,1.000000000000000000e+00
7.714418106461002367e+01,6.981176915877242573e+05,1.000000000000000000e+00
4.521784362163226945e+01,5.651337881829092512e+05,0.000000000000000000e+00
3.193652120460115640e+01,5.098126258181623416e+05,0.000000000000000000e+00
3.531832822894829604e+01,5.238989863179452950e+05,0.000000000000000000e+00
5.843113907813583552e+01,6.201715954411120620e+05,1.000000000000000000e+00
5.157225138051926905e+01,5.916020277394169243e+05,0.000000000000000000e+00
6.992392469046376391e+01,6.680429021467996063e+05,1.000000000000000000e+00
4.726241769837673701e+01,5.736501249538087286e+05,0.000000000000000000e+00
6.084671188724400537e+01,6.302332663636686048e+05,1.000000000000000000e+00
4.430339583675183235e+01,5.613248064570697024e+05,0.000000000000000000e+00
4.873903188465260428e+01,5.798007182896276936e+05,0.000000000000000000e+00
6.201881948067092054e+01,6.351154876100840047e+05,1.000000000000000000e+00
5.793399758769844254e+01,6.181008343943451764e+05,1.000000000000000000e+00
4.160251406295981269e+01,5.500747280052182032e+05,0.000000000000000000e+00
7.683178745864914561e+01,6.968164674434396438e+05,1.000000000000000000e+00
3.761824758489690623e+01,5.334789218184268102e+05,0.000000000000000000e+00
9.225278667521571663e+01,7.610501013165502809e+05,1.000000000000000000e+00
3.877141418507439852e+01,5.382822474752316484e+05,0.000000000000000000e+00
5.622812867914537094e+01,6.109953182492041960e+05,1.000000000000000000e+00
5.362424528205858110e+01,6.001492705691638403e+05,0.000000000000000000e+00
4.020600368518505974e+01,5.442577938982755877e+05,0.000000000000000000e+00
4.835406414476373982e+01,5.781971985364838038e+05,0.000000000000000000e+00
7.763906029663175445e+01,7.001790295694381930e+05,1.000000000000000000e+00
4.582925244558165190e+01,5.676805109985205345e+05,0.000000000000000000e+00
4.511778622365091707e+01,5.647170155615005642e+05,0.000000000000000000e+00
5.573233042011841576e+01,6.089301522117757704e+05,1.000000000000000000e+00
4.763580958811917299e+01,5.752054274086027872e+05,0.000000000000000000e+00
3.304222991101865148e+01,5.144182734302853933e+05,0.000000000000000000e+00
3.516114718899352454e+01,5.232442745686960407e+05,0.000000000000000000e+00
4.046920780786781791e+01,5.453541273467679275e+05,0.000000000000000000e+00
5.084568890082106662e+01,5.885756513255761238e+05,0.000000000000000000e+00
1.374875853599422157e+02,9.494682093933051219e+05,1.000000000000000000e+00
3.944112051817736386e+01,5.410717989691987168e+05,0.000000000000000000e+00
5.727725696381827447e+01,6.153652894279335160e+05,1.000000000000000000e+00
4.735784033187823638e+01,5.740475922266789712e+05,0.000000000000000000e+00
3.697841775704975475e+01,5.308138159893001430e+05,0.000000000000000000e+00
3.715912386090249697e+01,5.315665175198887009e+05,0.000000000000000000e+00
6.136061960085464051e+01,6.323738643532703863e+05,1.000000000000000000e+00
3.910772680809925816e+01,5.396831023479221622e+05,0.000000000000000000e+00
5.120833271533238218e+01,5.900861844421749702e+05,0.000000000000000000e+00
4.411201441382959132e+01,5.605276386421011994e+05,0.000000000000000000e+00
3.987217959508762277e+01,5.428673045998708112e+05,0.000000000000000000e+00
5.685321088618879060e+01,6.135989952913953457e+05,1.000000000000000000e+00
4.951920637379885193e+01,5.830504067040545633e+05,0.000000000000000000e+00
5.007318930724251516e+01,5.853579314253154444e+05,0.000000000000000000e+00
5.679168406096320609e+01,6.133427154285010183e+05,1.000000000000000000e+00
6.629761822089389511e+01,6.529381194536127150e+05,1.000000000000000000e+00
6.356126513838760417e+01,6.415402911040434847e+05,1.000000000000000000e+00
3.933616893874554421e+01,5.406346404405616922e+05,0.000000000000000000e+00
4.304739561435170003e+01,5.560931442737577017e+05,0.000000000000000000e+00
6.500885943373759801e+01,6.475700068610110320e+05,1.000000000000000000e+00
4.555936938377355716e+01,5.665563575284838444e+05,0.000000000000000000e+00
3.633540341933113638e+01,5.281354456084880512e+05,0.000000000000000000e+00
6.160478837535600860e+01,6.333909091922142543e+05,1.000000000000000000e+00
5.164848400369796622e+01,5.919195621830467135e+05,0.000000000000000000e+00
5.758459234994091958e+01,6.166454443900870392e+05,1.000000000000000000e+00
4.205350858791058499e+01,5.519532714632416610e+05,0.000000000000000000e+00
6.120619460148520119e+01,6.317306324374231044e+05,1.000000000000000000e+00
4.926569357062300725e+01,5.819944408517348347e+05,0.000000000000000000e+00
3.830956414322449177e+01,5.363584871484301984e+05,0.000000000000000000e+00
4.577289481031245089e+01,5.674457625455183443e+05,0.000000000000000000e+00
6.352054162708257934e+01,6.413706640209692996e+05,1.000000000000000000e+00
6.961026830356831852e+01,6.667364180963912513e+05,1.000000000000000000e+00
3.449074382129517602e+01,5.204518196918567992e+05,0.000000000000000000e+00
3.691085176872707763e+01,5.305323809865973890e+05,0.000000000000000000e+00
3.533896042440967733e+01,5.239849263319906313e+05,0.000000000000000000e+00
3.664080178870582216e+01,5.294075322462193435e+05,0.000000000000000000e+00
7.048170784706489655e+01,6.703662560720896581e+05,1.000000000000000000e+00
9.704144092239214103e+01,7.809964523498610361e+05,1.000000000000000000e+00
6.371130615190748614e+01,6.421652622484576423e+05,1.000000000000000000e+00
5.255472241660303467e+01,5.956943491212211084e+05,0.000000000000000000e+00
4.631488149958780554e+01,5.697033188863301184e+05,0.000000000000000000e+00
3.818507558890657094e+01,5.358399505667759804e+05,0.000000000000000000e+00
3.591595019743591877e+01,5.263882822565069655e+05,0.000000000000000000e+00
4.274795767335102425e+01,5.548458848193059675e+05,0.000000000000000000e+00
5.265675828016130566e+01,5.961193627153263660e+05,0.000000000000000000e+00
4.427288851819497495e+01,5.611977332432584371e+05,0.000000000000000000e+00
5.407366331855671859e+01,6.020212474240346346e+05,0.000000000000000000e+00
5.818753680604654477e+01,6.191569102747167926e+05,1.000000000000000000e+00
1.150009557566570493e+02,8.558038551777899265e+05,1.000000000000000000e+00
4.492642483267148634e+01,5.639199311862923205e+05,0.000000000000000000e+00
5.844930588123860105e+01,6.202472662691017613e+05,1.000000000000000000e+00
5.695426274032062963e+01,6.140199101562071592e+05,1.000000000000000000e+00
4.899815090620563751e+01,5.808800359217897058e+05,0.000000000000000000e+00
5.495792944211669351e+01,6.057045124076764332e+05,0.000000000000000000e+00
4.040992731552083228e+01,5.451072042137233075e+05,0.000000000000000000e+00
9.564627740179030013e+01,7.751851283547736239e+05,1.000000000000000000e+00
6.888168492215544347e+01,6.637016239491072483e+05,1.000000000000000000e+00
7.638213318611421698e+01,6.949435065862429328e+05,1.000000000000000000e+00
5.399281693961624740e+01,6.016844951402235311e+05,0.000000000000000000e+00
3.113853735914096532e+01,5.064887554615072440e+05,0.000000000000000000e+00
6.155417149433594659e+01,6.331800729060837766e+05,1.000000000000000000e+00
5.232254688784463781e+01,5.947272601732790936e+05,0.000000000000000000e+00
7.757024159162443766e+01,6.998923765815882944e+05,1.000000000000000000e+00
5.971311883345508420e+01,6.255114710924545070e+05,1.000000000000000000e+00
4.946476602129453681e+01,5.828236443768164609e+05,0.000000000000000000e+00
6.094139393317191633e+01,6.306276488409049343e+05,1.000000000000000000e+00
5.575819054313517142e+01,6.090378682975133415e+05,1.000000000000000000e+00
5.012441089938245398e+01,5.855712865360776195e+05,0.000000000000000000e+00
9.369528085718063437e+01,7.670585733907130780e+05,1.000000000000000000e+00
3.628762598449574739e+01,5.279364365680547198e+05,0.000000000000000000e+00
6.484946851291132930e+01,6.469060902167474851e+05,1.000000000000000000e+00
8.163452495783100460e+01,7.168214799448144622e+05,1.000000000000000000e+00
5.858834741794509426e+01,6.208264209034114610e+05,1.000000000000000000e+00
4.484251694193645932e+01,5.635704266790391412e+05,0.000000000000000000e+00
5.887196862099360573e+01,6.220077983394272160e+05,1.000000000000000000e+00
4.398217554501735549e+01,5.599868162061059847e+05,0.000000000000000000e+00
6.240036502636633031e+01,6.367047527766231215e+05,1.000000000000000000e+00
4.456833785708163731e+01,5.624283788321453612e+05,0.000000000000000000e+00
6.759983489427682457e+01,6.583622886560647748e+05,1.000000000000000000e+00
5.706086872114509134e+01,6.144639598215236329e+05,1.000000000000000000e+00
6.072447048871082842e+01,6.297240899395440938e+05,1.000000000000000000e+00
4.982848345138722834e+01,5.843386494623976760e+05,0.000000000000000000e+00
4.960097204167870188e+01,5.833909881346237380e+05,0.000000000000000000e+00
4.095811575569705809e+01,5.473905929270774359e+05,0.000000000000000000e+00
8.528253073199016399e+01,7.320166475194683298e+05,1.000000000000000000e+00
8.657737905391002187e+01,7.374101250667637214e+05,1.000000000000000000e+00
4.602643468427488926e+01,5.685018411567436997e+05,0.000000000000000000e+00
4.039404618998113961e+01,5.450410539993899874e+05,0.000000000000000000e+00
4.705664486775653188e+01,5.727930120989625575e+05,0.000000000000000000e+00
6.909982149909370719e+01,6.646102359541148180e+05,1.000000000000000000e+00
4.497710065157851034e+01,5.641310129684895510e+05,0.000000000000000000e+00
5.748858849817084149e+01,6.162455561481900513e+05,1.000000000000000000e+00
4.045909908991130521e+01,5.453120211460590363e+05,0.000000000000000000e+00
5.839819919608072496e+01,6.200343897844592575e+05,1.000000000000000000e+00
4.901701837577898857e+01,5.809586252606299240e+05,0.000000000000000000e+00
5.631898720134973502e+01,6.113737744677388109e+05,1.000000000000000000e+00
9.119731561868064773e+01,7.566537103656769032e+05,1.000000000000000000e+00
5.015619027778665640e+01,5.857036583057965618e+05,0.000000000000000000e+00
4.863291046542384777e+01,5.793586869858772261e+05,0.000000000000000000e+00
4.396188077235256486e+01,5.599022816711785272e+05,0.000000000000000000e+00
7.860031569438766041e+01,7.041829807019740110e+05,1.000000000000000000e+00
3.675457272544461063e+01,5.298814263560140971e+05,0.000000000000000000e+00
5.180613756991817809e+01,5.925762421626746655e+05,0.000000000000000000e+00
6.349895886215274743e+01,6.412807645662711002e+05,1.000000000000000000e+00
4.128411548506454665e+01,5.487484911387853790e+05,0.000000000000000000e+00
6.375586518899764599e+01,6.423508655828454066e+05,1.000000000000000000e+00
5.487859046476553004e+01,6.053740389570606640e+05,0.000000000000000000e+00
3.420017924915705976e+01,5.192415207948070019e+05,0.000000000000000000e+00
4.684364133877889458e+01,5.719057809603128117e+05,0.000000000000000000e+00
7.203483711557072411e+01,6.768355603882225696e+05,1.000000000000000000e+00
3.923211460202580270e+01,5.402012192287517246e+05,0.000000000000000000e+00
5.033431356125818468e+01,5.864456015232305508e+05,0.000000000000000000e+00
5.660376941331678324e+01,6.125599878952975851e+05,1.000000000000000000e+00
5.307217494167842631e+01,5.978497124394879211e+05,0.000000000000000000e+00
8.073230333531594738e+01,7.130634242858286016e+05,1.000000000000000000e+00
3.642785485273477519e+01,5.285205368364232127e+05,0.000000000000000000e+00
4.343565071250003484e+01,5.577103569766179426e+05,0.000000000000000000e+00
5.377207744900874786e+01,6.007650411267775344e+05,0.000000000000000000e+00
2.866981604854158405e+01,4.962057032044633524e+05,0.000000000000000000e+00
3.358859425188167336e+01,5.166940641582051176e+05,0.000000000000000000e+00
7.032855874847527389e+01,6.697283387109218165e+05,1.000000000000000000e+00
4.216081978909281247e+01,5.524002586078760214e+05,0.000000000000000000e+00
4.097933493672744021e+01,5.474789779328900622e+05,0.000000000000000000e+00
6.517495167064660677e+01,6.482618367343513528e+05,1.000000000000000000e+00
4.475430424465328372e+01,5.632029912086995319e+05,0.000000000000000000e+00
5.922294421670937936e+01,6.234697294112727977e+05,1.000000000000000000e+00
5.104925031459244167e+01,5.894235528875472955e+05,0.000000000000000000e+00
3.656661733143828030e+01,5.290985291005554609e+05,0.000000000000000000e+00
6.445322237891041084e+01,6.452555921694026329e+05,1.000000000000000000e+00
5.538023684747581399e+01,6.074635643910653889e+05,1.000000000000000000e+00
4.059599869328242505e+01,5.458822539096316323e+05,0.000000000000000000e+00
4.671596200097771145e+01,5.713739536952759372e+05,0.000000000000000000e+00
6.779420785505666913e+01,6.591719172295590397e+05,1.000000000000000000e+00
3.731879902851930808e+01,5.322316181473698234e+05,0.000000000000000000e+00
8.059473360268975739e+01,7.124904002091500442e+05,1.000000000000000000e+00
5.383164422183305931e+01,6.010131567140275147e+05,0.000000000000000000e+00
5.063390430596319902e+01,5.876934974563604919e+05,0.000000000000000000e+00
